2011,14,00,000,"Vital Statistics, Natality Data",2001-2007,National Center for Health Statistics,"<p>Data on deaths and births were provided by NCHS and drawn from the National Vital Statistics System (NVSS). These data are submitted to the NVSS by the vital registration systems operated in the jurisdictions legally responsible for registering vital events (i.e., births, deaths, marriages, divorces, and fetal deaths).</p>",,http://wonder.cdc.gov/wonder/help/natality.html,http://wonder.cdc.gov/natality.html,"<p>Users can click on Births and calculate birth rates. This is available for limited geographies. Additionally confidence intervals are not available. However, number of births among teens can be calculated.&nbsp;</p>",3/8/2013 15:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,15,00,000,http://www.communityhealth.hhs.gov/AboutTheData.aspx?GeogCD=&PeerStrat=&state=&county=,2001-2007,National Center for Health Statistics,"<p>Data on deaths and births were provided by NCHS and drawn from the National Vital Statistics System (NVSS). These data are submitted to the NVSS by the vital registration systems operated in the jurisdictions legally responsible for registering vital events (i.e., births, deaths, marriages, divorces, and fetal deaths).</p>",,http://wonder.cdc.gov/wonder/help/ucd.html,http://wonder.cdc.gov/ucd-icd10.html,,3/8/2013 15:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,18,00,000,Community Crash Reports,2006-2008,Crash Outcome Data Evaluation System (CODES),"<p>From CODES:</p><p>In Wisconsin, the CODES linkage project operates as a multi-agency collaboration. Hospital and Emergency Department data from the Wisconsin Hospital Association are linked with WDOT Crash data using probabilistic linkage and studied by analysts at the Center for Health Systems Research and Analysis.</p><p>This web site is designed to be used by persons involved in transportation safety research and injury research. Additionally, community based crash and injury reports are available for local transportation and public health staff interested in the scope and level of crash-related injuries and costs for their communities.</p>",,http://www.chsra.wisc.edu/codes/community/guidelines.htm,http://www.chsra.wisc.edu/codes/community/default.htm,<p>Click on the county of interest. Table 1 supplies the total number of crash occupants.&nbsp;</p>,3/8/2013 15:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,19,00,000,Wisconsin Department of Health Services,2006-2008,Wisconsin Interactive Statistics on Health (WISH),"<p>From WISH:</p><p>This site gives you information about health indicators (measures of health) in Wisconsin. WISH allows policy makers, health professionals, and the public to submit questions (requests for data) and receive answers (tables) over the Internet. To construct answers to your questions, WISH uses protected databases containing Wisconsin data from a <a href=\http://www.dhs.wisconsin.gov/wish/main/data_sources.htm\"">variety of sources</a>. Most modules contain data for multiple years and geographic areas.</p><p>WISH was prepared by the Department of Health Services", Division of Public Health," Office of Health Informatics.</p>""",,,http://www.dhs.wisconsin.gov/wish/main/InjEmergencyDeptVisits/EDvisitsHome.htm,"<p>Click: Begin Query. Then select the following:</p><p>1) Age-adjusted Rate of Emergency Department Visits for Injuries (per 100,000 Population)</p><p>2)&nbsp;User-Specified Groups of Causes (810-819)</p><p>3) All Intents</p><p>4) County of Residence (All Counties in WI)</p><p>5) Select Appropriate Years</p><p>6) All age groups</p><p>7) Geographic Area of Residence</p><p>8) None</p><p>Click Submit.</p><p>Copy table into excel and assign FIPS codes.</p>",3/8/2013 15:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,20,00,000,Wisconsin Department of Health Services,2006-2008,Wisconsin Interactive Statistics on Health (WISH),"<p>From WISH:</p><p>This site gives you information about health indicators (measures of health) in Wisconsin. WISH allows policy makers, health professionals, and the public to submit questions (requests for data) and receive answers (tables) over the Internet. To construct answers to your questions, WISH uses protected databases containing Wisconsin data from a <a href=\http://www.dhs.wisconsin.gov/wish/main/data_sources.htm\"">variety of sources</a>. Most modules contain data for multiple years and geographic areas.</p><p>WISH was prepared by the Department of Health Services", Division of Public Health," Office of Health Informatics.</p>""",,,http://www.dhs.wisconsin.gov/wish/main/InjEmergencyDeptVisits/EDvisitsHome.htm,"<p>The data for motor vehicle crash-related emergency room visits for Wisconsin&rsquo;s counties is available online through WISH, using the Emergency Room Injury Module (Rates per 100,000). For non-traffic-related ER visits (including snowmobiling, boating, and ATV accidents), select injury codes 820-825 and 830-838.</p><p>Click: Begin Query</p><p>Select: Age-adjusted rate of Emergency Department Visits for Injuries (per 100,000 Population)</p><p>In 'B. User Specified Groups of causes' type in 820-825 and 830-838.</p><p>Select: \All Intents\"""," \""County of residence: All\"""," and select the appropriate years.</p><p>Hit submit.&nbsp;</p><p>Copy and paste the data into an excel spreadsheet and assign FIPS codes.</p>""",3/8/2013 15:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,21,00,000,,2006-2007,National Center for Education Statistics,"<p>The National Center for Education Statistics (NCES) fulfills a Congressional mandate to collect, collate, analyze, and report complete statistics on the condition of American education; conduct and publish reports; and review and report on education activities internationally.</p><p>NCES is the primary federal entity responsible for collecting and analyzing data related to education. For states where cohort graduation data was not available, the Average Freshman Graduation Rate (AFGR) was used. AFGR by county were estimated based on school district information provided to us by the NCES.</p>",,,http://nces.ed.gov/ccd/bat/,,2/9/2014 10:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,23,00,000,"Current population Survey (CPS), the Current Employment Statistics (CES) survey, and the UI system",2009,Bureau of Labor Statistics,"<p>The Local Area Unemployment Statistics (LAUS) program of the Bureau of Labor Statistics produces monthly and annual employment, unemployment, and labor force data for Census regions and divisions, states, counties, metropolitan areas, and many cities by place of residence. The LAUS estimates are consistent with the national labor force and unemployment measures from the Current Population Survey. A number of different methods are used to produce these estimates, including: (1) a signal-plus-noise time-series model for states, the District of Columbia, and some substate areas; (2) a building block approach referred to as the Handbook procedure for labor market areas; and (3) disaggregation procedures for many counties and virtually all cities.</p>",,http://www.bls.gov/lau/publications.htm,http://www.bls.gov/lau/tables.htm,<p>Scroll down to \Annual Averages,"\"" then down to \""County Data","\"" click on \""XLS\""</p>""",3/9/2015 10:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,24,00,000,"administrative records, intercensal population estimates, decennial census, and American Community Survey (Single-year county-level observations)",2008,Small Area Income and Poverty Estimates,"<p>The US Census Bureau, with support from other federal agencies, created the Small Area Income and Poverty Estimates (SAIPE) program to provide more current estimates of selected income and poverty statistics than those from the most recent decennial census. The main objective of this program is to provide updated estimates of income and poverty statistics for the administration of federal programs and the allocation of federal funds to local jurisdictions. These estimates combine data from administrative records, intercensal population estimates, and the decennial census, along with direct estimates from the American Community Survey, to provide consistent and reliable single-year estimates. These model-based single-year estimates are more reflective of current conditions than multi-year survey estimates. At the county level, SAIPE provides estimates on children ages 5-17 in families in poverty, children under age 18 in poverty, all people in poverty, and median household income. Estimates are created for school districts, counties, and states.</p>",,https://www2.census.gov/programs-surveys/saipe/technical-documentation/file-layouts/state-county/2008-estimate-layout.txt,https://www.census.gov/data/datasets/2008/demo/saipe/2008-state-and-county.html,,1/23/2018 10:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,29,00,000,combination of air quality monitor data and modeled estimates from monitor data,2006,Environmental Public Health Tracking Network,"<p>From CDC:</p><p>CDC's National Environmental Public Health Tracking Network is a website that brings together data concerning health and environmental problems. The goal of this network is to provide information to help improve where we live, work, and play.</p><p>The Tracking Network is part of CDC's National Environmental Public Health Tracking Program. The Tracking Program includes not only the Tracking Network but the people, resources, and program management involved in building this network. The Tracking Network is a discrete product of the Tracking Program. Learn more about the <a href=\http://www.cdc.gov/nceh/tracking\"">Tracking Program</a>.</p>""",,,http://ephtracking.cdc.gov/showLocationLanding.action,<p>Data request to Amy Berstein</p>,3/8/2013 15:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,30,00,000,Zip Code Business Patterns,2008,County Business Patterns,"<p>County Business Patterns provides data on the total number of establishments, number of establishments by nine employment-size classes by detailed industry, mid-March employment, and first quarter and annual payroll for all counties in the United States and the District of Columbia.</p><p>ZIP Code Business Patterns presents data on the total number of establishments, employment, and payroll for more than 40,000 5-digit ZIP Code areas nationwide. In addition this data provides the number of establishments for nine employment-size categories by detailed industry for each ZIP Code. Most ZIP Codes are derived from the physical location address reported to Census Bureau programs. Supplemental address information is provided by the Internal Revenue Service.</p>",,,http://www.census.gov/econ/cbp/index.html,"<p>1. Scroll down and click \Download the data in a comma-delimited format\""</p><p>2.&nbsp;Select &ldquo;Complete ZIP Code Industry Detail File&rdquo;&nbsp;</p>""",3/8/2013 15:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
